1.0000	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	0.1375	-0.0214	-0.0191	0.0083	-0.8174	-0.0000	-0.0000	-0.0000	-0.0000	-0.0611	0.0473	-0.0122	-0.0311	-0.0135
2.0000	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	-0.1388	0.0483	-0.1231	-0.1245	-0.5930	-0.0000	-0.0000	-0.0000	-0.0000	-0.0795	-0.0966	-0.0799	-0.1083	-0.5705
3.0000	-0.0000	-0.0000	-0.1822	-0.1803	-0.1462	-0.1821	-0.1803	-0.1642	-0.1425	-0.9767	-0.0000	-0.1449	-0.1687	-0.1703	-0.1534	-0.1706	-0.1474	-0.1705	-0.9140
4.0000	-0.0000	-0.0000	-0.0000	-0.0343	-0.0337	-0.0177	-0.0140	0.0633	-0.0171	0.1607	-0.0000	-0.0000	-0.0323	0.0195	0.0427	0.0490	0.0807	0.0499	0.0027
5.0000	-0.0000	-0.0000	-0.0000	-0.0000	0.0834	0.0040	0.5395	0.0856	-0.0024	-0.1564	-0.0000	-0.0000	-0.0000	0.0167	0.0861	0.4474	0.3281	0.0695	-0.2634
6.0000	0.0432	0.0036	0.0474	0.0431	-0.0080	0.0453	0.0672	0.0625	0.0115	-0.2583	0.0790	0.0998	0.0650	0.0246	-0.0203	0.0780	0.1041	0.0815	0.0463
7.0000	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	0.3002	0.3399	0.4296	0.9648	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	0.2596	0.2707	0.4498	1.0309
8.0000	-0.0000	-0.0000	-0.0000	-0.0000	-0.0770	-0.0581	-0.0688	-0.0704	0.1954	-0.2021	-0.0000	-0.0000	-0.0000	0.0073	0.0274	-0.0356	-0.0494	-0.0068	0.3284
9.0000	-0.0000	-0.0000	-0.0000	-0.0000	-0.0000	0.2733	0.2483	0.0613	-0.0020	0.3079	-0.0000	-0.0000	-0.0000	-0.0000	0.0856	0.2586	0.1548	0.1039	0.1584
10.0000	-0.0430	-0.0379	0.0079	-0.0125	-0.0466	-0.0547	-0.0064	-0.0547	-0.0557	-0.3248	-0.0133	0.0000	0.0811	0.0255	-0.0375	0.0022	-0.0136	-0.0327	-0.3433
